example_id,label
2997,0
2998,1
2999,0
3000,0
3001,0
3002,0
3003,0
3004,0
3005,0
3006,1
3007,0
3008,1
3009,1
3010,1
3011,1
3012,0
3013,0
3014,1
3015,0
3016,1
3017,1
3018,0
3019,0
3020,0
3021,1
3022,0
3023,0
3024,1
3025,1
3026,1
3027,0
3028,0
3029,1
3030,1
3031,1
3032,1
3033,1
3034,0
3035,1
3036,0
3037,0
3038,1
3039,1
3040,0
3041,0
3042,0
3043,0
3044,0
3045,1
3046,1
3047,0
3048,1
3049,0
3050,1
3051,0
3052,1
3053,0
3054,1
3055,1
3056,1
3057,1
3058,1
3059,0
3060,1
3061,1
3062,1
3063,0
3064,0
3065,0
3066,1
3067,0
3068,1
3069,0
3070,1
3071,0
3072,1
3073,0
3074,1
3075,0
3076,1
3077,1
3078,1
3079,1
3080,0
3081,1
3082,0
3083,0
3084,1
3085,1
3086,1
3087,1
3088,0
3089,0
3090,0
3091,0
3092,1
3093,1
3094,0
3095,0
3096,0
3097,1
3098,0
3099,0
3100,1
3101,0
3102,0
3103,0
3104,1
3105,1
3106,1
3107,1
3108,0
3109,0
3110,1
3111,0
3112,0
3113,1
3114,0
3115,1
3116,0
3117,1
3118,1
3119,0
3120,1
3121,0
3122,1
3123,1
3124,0
3125,0
3126,0
3127,1
3128,0
3129,0
3130,0
3131,0
3132,0
3133,1
3134,0
3135,0
3136,0
3137,1
3138,1
3139,1
3140,1
3141,0
3142,0
3143,0
3144,1
3145,0
3146,1
3147,1
3148,0
3149,1
3150,1
3151,1
3152,1
3153,1
3154,1
3155,1
3156,0
3157,0
3158,0
3159,1
3160,0
3161,1
3162,0
3163,0
3164,1
3165,1
3166,0
3167,1
3168,1
3169,1
3170,0
3171,1
3172,1
3173,0
3174,1
3175,1
3176,0
3177,1
3178,0
3179,1
3180,1
3181,0
3182,0
3183,1
3184,1
3185,1
3186,0
3187,1
3188,1
3189,1
3190,0
3191,0
3192,1
3193,1
3194,0
3195,0
3196,0
3197,0
3198,0
3199,1
3200,1
3201,1
3202,1
3203,1
3204,1
3205,1
3206,1
3207,0
3208,0
3209,1
3210,0
3211,0
3212,1
3213,0
3214,1
3215,1
3216,0
3217,0
3218,1
3219,1
3220,1
3221,1
3222,0
3223,1
3224,1
3225,0
3226,0
3227,1
3228,1
3229,1
3230,0
3231,0
3232,1
3233,0
3234,1
3235,0
3236,0
3237,0
3238,0
3239,0
3240,1
3241,0
3242,1
3243,1
3244,0
3245,1
3246,1
3247,1
3248,1
3249,0
3250,0
3251,1
3252,1
3253,1
3254,1
3255,1
3256,0
3257,1
3258,1
3259,1
3260,0
3261,1
3262,1
3263,1
3264,0
3265,1
3266,1
3267,1
3268,1
3269,1
3270,0
3271,1
3272,0
3273,1
3274,0
3275,1
3276,0
3277,1
3278,0
3279,1
3280,1
3281,0
3282,0
3283,1
3284,1
3285,1
3286,0
3287,0
3288,0
3289,1
3290,1
3291,0
3292,0
3293,0
3294,1
3295,1
3296,0
3297,1
3298,0
3299,0
3300,1
3301,1
3302,1
3303,0
3304,1
3305,0
3306,1
3307,0
3308,1
3309,1
3310,1
3311,1
3312,0
3313,1
3314,0
3315,0
3316,0
3317,1
3318,1
3319,1
3320,0
3321,1
3322,0
3323,1
3324,1
3325,0
3326,0
3327,0
3328,0
3329,1
3330,1
3331,0
3332,1
3333,1
3334,0
3335,0
3336,0
3337,0
3338,1
3339,0
3340,0
3341,0
3342,0
3343,0
3344,1
3345,1
3346,1
3347,1
3348,1
3349,1
3350,1
3351,0
3352,1
3353,1
3354,1
3355,0
3356,1
3357,1
3358,0
3359,1
3360,1
3361,1
3362,1
3363,1
3364,1
3365,1
3366,1
3367,0
3368,0
3369,0
3370,1
3371,0
3372,1
3373,1
3374,1
3375,0
3376,1
3377,1
3378,1
3379,0
3380,1
3381,0
3382,0
3383,1
3384,0
3385,0
3386,1
3387,1
3388,1
3389,0
3390,1
3391,0
3392,1
3393,1
3394,1
3395,1
3396,0
3397,1
3398,1
3399,0
3400,1
3401,1
3402,0
3403,1
3404,1
3405,0
3406,0
3407,0
3408,1
3409,1
3410,0
3411,0
3412,1
3413,1
3414,0
3415,0
3416,1
3417,0
3418,1
3419,1
3420,1
3421,0
3422,1
3423,1
3424,1
3425,1
3426,1
3427,0
3428,0
3429,0
3430,0
3431,1
3432,0
3433,1
3434,1
3435,1
3436,1
3437,0
3438,0
3439,1
3440,0
3441,0
3442,0
3443,1
3444,0
3445,1
3446,0
3447,0
3448,1
3449,0
3450,0
3451,1
3452,1
3453,1
3454,1
3455,0
3456,0
3457,1
3458,1
3459,0
3460,0
3461,0
3462,0
3463,0
3464,1
3465,1
3466,1
3467,0
3468,0
3469,0
3470,0
3471,1
3472,0
3473,0
3474,1
3475,0
3476,1
3477,0
3478,1
3479,1
3480,1
3481,0
3482,0
3483,0
3484,1
3485,0
3486,0
3487,1
3488,0
3489,0
3490,0
3491,1
3492,0
3493,0
3494,0
3495,0
3496,0
3497,1
3498,0
3499,1
3500,0
3501,1
3502,1
3503,0
3504,1
3505,1
3506,0
3507,0
3508,1
3509,0
3510,0
3511,1
3512,1
3513,0
3514,0
3515,1
3516,1
3517,0
3518,1
3519,1
3520,0
3521,0
3522,1
3523,0
3524,1
3525,0
3526,1
3527,0
3528,1
3529,1
3530,0
3531,0
3532,0
3533,1
3534,1
3535,0
3536,1
3537,1
3538,0
3539,0
3540,1
3541,0
3542,0
3543,1
3544,1
3545,0
3546,1
3547,0
3548,1
3549,1
3550,1
3551,1
3552,1
3553,1
3554,0
3555,1
3556,1
3557,0
3558,1
3559,1
3560,0
3561,0
3562,0
3563,1
3564,1
3565,0
3566,1
3567,1
3568,1
3569,1
3570,1
3571,1
3572,0
3573,0
3574,1
3575,0
3576,1
3577,0
3578,0
3579,1
3580,1
3581,1
3582,1
3583,1
3584,0
3585,1
3586,1
3587,0
3588,1
3589,1
3590,0
3591,1
3592,0
3593,1
3594,0
3595,1
3596,0
3597,0
3598,1
3599,0
3600,1
3601,0
3602,1
3603,1
3604,1
3605,1
3606,1
3607,0
3608,1
3609,0
3610,1
3611,0
3612,0
3613,0
3614,1
3615,1
3616,1
3617,1
3618,0
3619,1
3620,1
3621,0
3622,1
3623,1
3624,0
3625,0
3626,0
3627,1
3628,0
3629,1
3630,0
3631,0
3632,1
3633,1
3634,1
3635,1
3636,1
3637,0
3638,1
3639,1
3640,0
3641,1
3642,1
3643,1
3644,1
3645,1
3646,0
3647,1
3648,0
3649,0
3650,1
3651,0
3652,1
3653,1
3654,1
3655,1
3656,0
3657,0
3658,0
3659,0
3660,1
3661,1
3662,1
3663,1
3664,1
3665,1
3666,0
3667,0
3668,0
3669,1
3670,0
3671,1
3672,0
3673,0
3674,1
3675,1
3676,0
3677,0
3678,0
3679,0
3680,1
3681,1
3682,1
3683,0
3684,1
3685,1
3686,1
3687,1
3688,0
3689,1
3690,1
3691,1
3692,0
3693,0
3694,1
3695,0
3696,1
3697,0
3698,0
3699,0
3700,0
3701,1
3702,1
3703,0
3704,1
3705,1
3706,0
3707,1
3708,1
3709,0
3710,1
3711,0
3712,0
3713,0
3714,1
3715,1
3716,0
3717,1
3718,1
3719,0
3720,1
3721,0
3722,0
3723,1
3724,1
3725,0
3726,0
3727,1
3728,1
3729,1
3730,1
3731,1
3732,0
3733,0
3734,1
3735,0
3736,0
3737,0
3738,0
3739,1
3740,0
3741,1
3742,1
3743,1
3744,0
3745,1
3746,0
3747,1
3748,0
3749,0
3750,0
3751,1
3752,1
3753,1
3754,0
3755,0
3756,1
3757,0
3758,0
3759,0
3760,0
3761,1
3762,0
3763,0
3764,0
3765,1
3766,0
3767,1
3768,0
3769,0
3770,1
3771,1
3772,1
3773,0
3774,0
3775,0
3776,1
3777,1
3778,0
3779,1
3780,0
3781,0
3782,0
3783,1
3784,1
3785,1
3786,0
3787,0
3788,1
3789,1
3790,0
3791,1
3792,0
3793,0
3794,1
3795,1
3796,0
3797,0
3798,0
3799,0
3800,0
3801,1
3802,1
3803,1
3804,0
3805,0
3806,0
3807,0
3808,1
3809,1
3810,0
3811,1
3812,1
3813,1
3814,0
3815,0
3816,1
3817,0
3818,0
3819,1
3820,1
3821,1
3822,1
3823,0
3824,1
3825,1
3826,0
3827,0
3828,1
3829,1
3830,0
3831,0
3832,1
3833,0
3834,1
3835,0
3836,1
3837,1
3838,0
3839,1
3840,0
3841,0
3842,1
3843,0
3844,0
3845,0
3846,0
3847,1
3848,1
3849,1
3850,1
3851,1
3852,0
3853,1
3854,1
3855,0
3856,0
3857,1
3858,0
3859,1
3860,1
3861,0
3862,1
3863,0
3864,1
3865,1
3866,1
3867,1
3868,1
3869,0
3870,1
3871,1
3872,1
3873,1
3874,1
3875,1
3876,1
3877,0
3878,0
3879,0
3880,0
3881,1
3882,0
3883,1
3884,1
3885,1
3886,1
3887,0
3888,1
3889,0
3890,1
3891,0
3892,1
3893,1
3894,0
3895,1
3896,1
3897,1
3898,0
3899,0
3900,1
3901,0
3902,0
3903,0
3904,1
3905,0
3906,1
3907,1
3908,1
3909,0
3910,1
3911,1
3912,0
3913,1
3914,1
3915,1
3916,1
3917,0
3918,0
3919,0
3920,0
3921,1
3922,1
3923,0
3924,0
3925,0
3926,1
3927,0
3928,0
3929,1
3930,0
3931,1
3932,0
3933,1
3934,0
3935,0
3936,0
3937,0
3938,1
3939,0
3940,1
3941,0
3942,0
3943,0
3944,1
3945,1
3946,1
3947,0
3948,1
3949,1
3950,1
3951,0
3952,0
3953,1
3954,1
3955,0
3956,0
3957,0
3958,1
3959,0
3960,1
3961,0
3962,1
3963,0
3964,1
3965,1
3966,1
3967,1
3968,0
3969,0
3970,1
3971,0
3972,1
3973,0
3974,0
3975,1
3976,0
3977,0
3978,0
3979,0
3980,1
3981,1
3982,1
3983,1
3984,0
3985,1
3986,0
3987,0
3988,0
3989,0
3990,0
3991,0
3992,1
3993,1
3994,1
3995,1
3996,1
3997,1
3998,0
3999,1
4000,1
4001,1
4002,0
4003,0
4004,0
4005,1
4006,0
4007,1
4008,1
4009,1
4010,1
4011,0
4012,0
4013,0
4014,1
4015,0
4016,0
4017,1
4018,0
4019,1
4020,0
4021,0
4022,1
4023,1
4024,1
4025,1
4026,0
4027,0
4028,1
4029,1
4030,0
4031,1
4032,1
4033,1
4034,0
4035,0
4036,0
4037,1
4038,0
4039,1
4040,0
4041,0
4042,1
4043,1
4044,0
4045,1
4046,1
4047,1
4048,1
4049,0
4050,0
4051,1
4052,1
4053,1
4054,0
4055,0
4056,0
4057,1
4058,1
4059,0
4060,1
4061,0
4062,1
4063,1
4064,1
4065,0
4066,1
4067,0
4068,0
4069,1
4070,0
4071,0
4072,0
4073,1
4074,0
4075,1
4076,1
4077,1
4078,1
4079,1
4080,1
4081,1
4082,1
4083,1
4084,1
4085,0
4086,1
4087,0
4088,0
4089,0
4090,0
4091,0
4092,0
4093,1
4094,1
4095,0
4096,1
4097,0
4098,0
4099,0
4100,0
4101,1
4102,1
4103,0
4104,0
4105,0
4106,0
4107,0
4108,1
4109,1
4110,1
4111,1
4112,1
4113,1
4114,0
4115,1
4116,1
4117,1
4118,1
4119,1
4120,1
4121,0
4122,0
4123,0
4124,1
4125,0
4126,0
4127,1
4128,1
4129,1
4130,0
4131,1
4132,1
4133,1
4134,0
4135,0
4136,0
4137,1
4138,1
4139,1
4140,1
4141,1
4142,1
4143,0
4144,1
4145,1
4146,1
4147,0
4148,1
4149,0
4150,1
4151,1
4152,1
4153,1
4154,0
4155,1
4156,1
4157,1
4158,1
4159,0
4160,1
4161,0
4162,0
4163,0
4164,0
4165,0
4166,0
4167,0
4168,0
4169,0
4170,1
4171,0
4172,0
4173,1
4174,0
4175,0
4176,1
4177,1
4178,1
4179,0
4180,1
4181,1
4182,0
4183,1
4184,1
4185,0
4186,1
4187,0
4188,1
4189,0
4190,1
4191,1
4192,1
4193,1
4194,0
4195,1
4196,1
4197,1
4198,1
4199,0
4200,0
4201,1
4202,1
4203,0
4204,1
4205,0
4206,1
4207,0
4208,1
4209,0
4210,1
4211,1
4212,0
4213,0
4214,1
4215,0
4216,0
4217,1
4218,1
4219,0
4220,1
4221,1
4222,0
4223,1
4224,0
4225,0
4226,1
4227,0
4228,0
4229,1
4230,1
4231,1
4232,0
4233,0
4234,1
4235,1
4236,0
4237,1
4238,0
4239,0
4240,1
4241,0
4242,0
4243,0
4244,0
4245,0
4246,0
4247,1
4248,0
4249,1
4250,1
4251,1
4252,1
4253,0
4254,0
4255,0
4256,1
4257,0
4258,1
4259,0
4260,0
4261,1
4262,0
4263,0
4264,0
4265,0
4266,1
4267,0
4268,0
4269,0
4270,0
4271,1
4272,1
4273,0
4274,0
4275,0
4276,0
4277,0
4278,0
4279,1
4280,1
4281,1
4282,1
4283,1
4284,1
4285,1
4286,1
4287,1
4288,1
4289,0
4290,0
4291,1
4292,1
4293,0
4294,1
4295,1
4296,0
4297,1
4298,1
4299,1
4300,1
4301,1
4302,0
4303,1
4304,1
4305,0
4306,1
4307,0
4308,0
4309,1
4310,1
4311,0
4312,1
4313,1
4314,1
4315,1
4316,1
4317,1
4318,0
4319,0
4320,0
4321,0
4322,1
4323,0
4324,0
4325,1
4326,1
4327,0
4328,0
4329,0
4330,1
4331,1
4332,0
4333,1
4334,0
4335,1
4336,1
4337,0
4338,0
4339,1
4340,0
4341,1
4342,1
4343,1
4344,1
4345,0
4346,0
4347,0
4348,0
4349,1
4350,0
4351,1
4352,1
4353,1
4354,0
4355,1
4356,1
4357,1
4358,1
4359,0
4360,0
4361,1
4362,1
4363,0
4364,0
4365,0
4366,0
4367,0
4368,0
4369,0
4370,0
4371,1
4372,1
4373,0
4374,0
4375,0
4376,1
4377,1
4378,1
4379,1
4380,0
4381,1
4382,0
4383,1
4384,0
4385,1
4386,1
4387,1
4388,0
4389,1
4390,1
4391,0
4392,0
4393,1
4394,0
4395,0
4396,0
4397,1
4398,1
4399,1
4400,0
4401,1
4402,0
4403,0
4404,1
4405,1
4406,0
4407,0
4408,0
4409,1
4410,1
4411,1
4412,0
4413,1
4414,1
4415,1
4416,1
4417,1
4418,0
4419,1
4420,0
4421,0
4422,1
4423,1
4424,0
4425,1
4426,0
4427,1
4428,1
4429,1
4430,1
4431,1
4432,0
4433,0
4434,1
4435,1
4436,1
4437,0
4438,1
4439,1
4440,0
4441,0
4442,1
4443,1
4444,1
4445,1
4446,0
4447,0
4448,0
4449,1
4450,1
4451,1
4452,1
4453,0
4454,1
4455,1
4456,1
4457,1
4458,0
4459,1
4460,1
4461,0
4462,1
4463,1
4464,0
4465,0
4466,1
4467,0
4468,1
4469,0
4470,0
4471,0
4472,1
4473,1
4474,0
4475,0
4476,1
4477,0
4478,1
4479,1
4480,0
4481,0
4482,1
4483,1
4484,1
4485,1
4486,0
4487,0
4488,1
4489,0
4490,0
4491,0
4492,1
4493,0
4494,1
4495,0
4496,0
4497,0
4498,0
4499,1
4500,1
4501,1
4502,1
4503,0
4504,1
4505,0
4506,0
4507,0
4508,0
4509,0
4510,0
4511,1
4512,0
4513,0
4514,0
4515,1
4516,0
4517,0
4518,0
4519,0
4520,1
4521,1
4522,0
4523,1
4524,1
4525,1
4526,0
4527,0
4528,1
4529,0
4530,1
4531,1
4532,0
4533,1
4534,1
4535,1
4536,0
4537,1
4538,1
4539,0
4540,1
4541,1
4542,0
4543,0
4544,0
4545,0
4546,0
4547,0
4548,0
4549,1
4550,0
4551,1
4552,1
4553,1
4554,1
4555,0
4556,1
4557,1
4558,0
4559,1
4560,0
4561,1
4562,1
4563,1
4564,1
4565,0
4566,1
4567,0
4568,1
4569,0
4570,1
4571,0
4572,1
4573,1
4574,1
4575,0
4576,1
4577,1
4578,0
4579,1
4580,1
4581,1
4582,1
4583,1
4584,1
4585,1
4586,0
4587,0
4588,0
4589,0
4590,1
4591,0
4592,0
4593,1
4594,1
4595,1
4596,0
4597,1
4598,1
4599,0
4600,1
4601,0
4602,1
4603,0
4604,0
4605,1
4606,1
4607,0
4608,0
4609,0
4610,1
4611,1
4612,1
4613,0
4614,1
4615,0
4616,0
4617,1
4618,1
4619,0
4620,0
4621,1
4622,0
4623,0
4624,0
4625,0
4626,1
4627,1
4628,1
4629,1
4630,1
4631,1
4632,0
4633,0
4634,1
4635,1
4636,1
4637,0
4638,1
4639,0
4640,1
4641,0
4642,1
4643,1
4644,1
4645,0
4646,1
4647,0
4648,1
4649,1
4650,1
4651,0
4652,0
4653,0
4654,0
4655,0
4656,0
4657,1
4658,1
4659,1
4660,0
4661,0
4662,1
4663,0
4664,0
4665,0
4666,1
4667,0
4668,0
4669,0
4670,1
4671,0
4672,0
4673,0
4674,0
4675,1
4676,1
4677,1
4678,1
4679,0
4680,1
4681,0
4682,1
4683,1
4684,0
4685,0
4686,1
4687,1
4688,0
4689,0
4690,0
4691,1
4692,0
4693,1
4694,0
4695,1
4696,1
4697,0
4698,0
4699,1
4700,0
4701,0
4702,0
4703,0
4704,0
4705,1
4706,0
4707,0
4708,1
4709,1
4710,1
4711,1
4712,1
4713,1
4714,0
4715,1
4716,1
4717,1
4718,1
4719,1
4720,1
4721,0
4722,0
4723,1
4724,0
4725,1
4726,1
4727,1
4728,0
4729,0
4730,0
4731,1
4732,0
4733,0
4734,1
4735,1
4736,0
4737,1
4738,1
4739,1
4740,1
4741,1
4742,0
4743,0
4744,0
4745,0
4746,1
4747,0
4748,1
4749,0
4750,0
4751,0
4752,1
4753,1
4754,1
4755,1
4756,0
4757,0
4758,0
4759,1
4760,1
4761,0
4762,1
4763,0
4764,1
4765,1
4766,0
4767,1
4768,1
4769,1
4770,1
4771,1
4772,1
4773,1
4774,0
4775,0
4776,1
4777,1
4778,0
4779,0
4780,1
4781,0
4782,0
4783,0
4784,1
4785,1
4786,1
4787,1
4788,0
4789,0
4790,1
4791,0
4792,1
4793,0
4794,0
4795,0
4796,0
4797,0
4798,1
4799,1
4800,1
4801,1
4802,0
4803,1
4804,1
4805,1
4806,1
4807,0
4808,0
4809,0
4810,1
4811,1
4812,0
4813,1
4814,1
4815,0
4816,0
4817,0
4818,0
4819,0
4820,1
4821,1
4822,0
4823,1
4824,1
4825,1
4826,1
4827,1
4828,0
4829,1
4830,1
4831,0
4832,1
4833,0
4834,0
4835,1
4836,1
4837,1
4838,1
4839,1
4840,0
4841,1
4842,1
4843,0
4844,1
4845,1
4846,0
4847,1
4848,1
4849,0
4850,1
4851,1
4852,1
4853,1
4854,1
4855,0
4856,1
4857,1
4858,1
4859,0
4860,1
4861,1
4862,1
4863,1
4864,1
4865,0
4866,1
4867,1
4868,0
4869,1
4870,0
4871,1
4872,0
4873,1
4874,1
4875,1
4876,0
4877,0
4878,1
4879,1
4880,0
4881,1
4882,1
4883,1
4884,1
4885,1
4886,0
4887,0
4888,1
4889,0
4890,0
4891,1
4892,0
4893,1
4894,1
4895,0
4896,1
4897,0
4898,1
4899,0
4900,1
4901,0
4902,1
4903,1
4904,0
4905,1
4906,0
4907,1
4908,1
4909,0
4910,1
4911,1
4912,0
4913,1
4914,0
4915,1
4916,1
4917,1
4918,0
4919,0
4920,0
4921,1
4922,0
4923,1
4924,1
4925,1
4926,1
4927,0
4928,0
4929,0
4930,0
4931,0
4932,0
4933,0
4934,0
4935,1
4936,0
4937,0
4938,1
4939,1
4940,1
4941,0
4942,0
4943,0
4944,0
4945,1
4946,1
4947,1
4948,1
4949,0
4950,0
4951,1
4952,0
4953,0
4954,0
4955,0
4956,0
4957,1
4958,1
4959,1
4960,0
4961,1
4962,1
4963,1
4964,0
4965,0
4966,1
4967,1
4968,0
4969,0
4970,0
4971,0
4972,1
4973,1
4974,0
4975,1
4976,1
4977,1
4978,0
4979,0
4980,0
4981,1
4982,1
4983,0
4984,1
4985,0
4986,0
4987,1
4988,1
4989,0
4990,0
4991,1
4992,1
4993,1
4994,0
4995,1
4996,0
4997,0
4998,0
4999,0
5000,0
5001,0
5002,0
5003,1
5004,0
5005,1
5006,1
5007,0
5008,0
5009,1
5010,1
5011,1
5012,1
5013,1
5014,0
5015,0
5016,1
5017,0
5018,1
5019,1
5020,1
5021,0
5022,0
5023,1
5024,1
5025,1
5026,1
5027,0
5028,1
5029,1
5030,1
5031,1
5032,0
5033,1
5034,1
5035,0
5036,1
5037,1
5038,1
5039,0
5040,1
5041,0
5042,0
5043,1
5044,0
5045,1
5046,0
5047,0
5048,1
5049,1
5050,1
5051,1
5052,0
5053,1
5054,0
5055,1
5056,1
5057,0
5058,1
5059,1
5060,1
5061,1
5062,1
5063,0
5064,1
5065,0
5066,1
5067,0
5068,1
5069,0
5070,1
5071,1
5072,1
5073,0
5074,0
5075,1
5076,1
5077,1
5078,1
5079,0
5080,0
5081,0
5082,0
5083,0
5084,1
5085,1
5086,0
5087,1
5088,1
5089,1
5090,0
5091,1
5092,0
5093,1
5094,0
5095,1
5096,1
5097,1
5098,0
5099,0
5100,0
5101,0
5102,1
5103,1
5104,1
5105,1
5106,1
5107,0
5108,1
5109,1
5110,0
5111,1
5112,1
5113,1
5114,1
5115,1
5116,0
5117,1
5118,0
5119,1
5120,1
5121,0
5122,0
5123,0
5124,0
5125,0
5126,0
5127,0
5128,1
5129,1
5130,1
5131,1
5132,0
5133,1
5134,1
5135,0
5136,0
5137,0
5138,1
5139,0
5140,0
5141,0
5142,1
5143,1
5144,0
5145,1
5146,1
5147,0
5148,1
5149,0
5150,0
5151,1
5152,1
5153,1
5154,1
5155,1
5156,0
5157,1
5158,0
5159,0
5160,0
5161,1
5162,1
5163,0
5164,1
5165,1
5166,1
5167,0
5168,1
5169,1
5170,1
5171,0
5172,1
5173,1
5174,0
5175,0
5176,1
5177,1
5178,0
5179,0
5180,1
5181,1
5182,1
5183,0
5184,0
5185,1
5186,1
5187,1
5188,1
5189,0
5190,0
5191,1
5192,0
5193,1
5194,1
5195,1
5196,0
5197,1
5198,1
5199,1
5200,1
5201,0
5202,1
5203,1
5204,1
5205,1
5206,0
5207,0
5208,1
5209,0
5210,1
5211,1
5212,1
5213,0
5214,0
5215,1
5216,1
5217,0
5218,0
5219,0
5220,0
5221,0
5222,1
5223,1
5224,0
5225,1
5226,1
5227,0
5228,1
5229,1
5230,1
5231,0
5232,1
5233,1
5234,0
5235,0
5236,1
5237,1
5238,1
5239,0
5240,1
5241,0
5242,1
5243,1
5244,1
5245,0
5246,1
5247,1
5248,0
5249,1
